age,status,orientation,body_type,diet,drinks,drugs,height,income,last_online,location,smokes,speaks,education,dropped out,job,religion,relig_imprt,sign,sign_imprt,asian,white,black,hispanic / latin,pacific islander,native american,middle eastern,indian,other,havekids,wantkids,likes_dog,likes_cat,has_dog,has_cat,status-single,status-available,status-seeing someone,status-married,orientation-straight,orientation-bisexual,orientation-gay,diet-anything,diet-other,diet-halal,diet-vegetarian,diet-vegan,diet-kosher,job-non-technical,job-artistic / musical / writer,job-other,job-technology,job-business and management,job-education,job-medicine / health,job-entertainment / media,job-law and government,religion-agnosticism,religion-christianity,religion-catholicism,religion-buddhism,religion-other,religion-atheism,religion-judaism,religion-hinduism,religion-islam,sign-gemini,sign-cancer,sign-sagittarius,sign-taurus,sign-pisces,sign-aquarius,sign-libra,sign-aries,sign-capricorn,sign-virgo,sign-leo,sign-scorpio,sex-m
24,available,bisexual,1,anything,3,1,71.0,40000,2012-06-30,"oakland, california",1,3,1,1,artistic / musical / writer,agnosticism,0.0,capricorn,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,single,gay,4,vegetarian,2,1,63.0,-1,2012-06-29,"san francisco, california",0,3,1,0,other,other,3.0,scorpio,1.0,0,0,0,0,0,0,0,0,1,0,-1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,single,straight,0,anything,2,0,69.0,-1,2012-06-30,"berkeley, california",2,2,2,0,other,agnosticism,1.0,taurus,1.0,0,0,0,0,0,0,1,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,single,straight,3,vegetarian,2,0,67.0,-1,2012-06-30,"san francisco, california",0,1,4,0,medicine / health,agnosticism,0.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,seeing someone,straight,3,anything,2,1,64.0,-1,2012-06-20,"san leandro, california",3,1,2,0,education,atheism,2.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,single,straight,3,vegetarian,2,0,67.0,-1,2012-06-30,"san mateo, california",0,3,2,0,artistic / musical / writer,other,2.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,single,straight,9,anything,1,0,63.0,-1,2012-01-02,"vallejo, california",4,1,2,1,other,catholicism,2.0,cancer,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,single,straight,4,anything,2,0,67.0,-1,2012-04-27,"san francisco, california",0,1,4,0,education,christianity,1.0,cancer,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,single,straight,0,anything,2,0,72.0,-1,2012-03-10,"vallejo, california",0,2,2,0,medicine / health,christianity,1.0,taurus,1.0,0,0,0,1,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,single,straight,6,anything,2,0,69.0,-1,2012-06-25,"san rafael, california",0,5,2,0,medicine / health,judaism,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
39,single,straight,5,anything,2,1,72.0,100000,2012-06-29,"san francisco, california",0,2,4,0,other,agnosticism,2.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,single,straight,5,anything,2,0,69.0,-1,2012-06-30,"san francisco, california",0,2,2,0,business and management,christianity,1.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
36,single,straight,6,vegetarian,1,0,63.0,-1,2012-06-30,"oakland, california",0,2,5,0,education,other,0.0,aries,1.0,0,0,0,0,0,0,0,1,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,single,bisexual,3,other,2,0,64.0,30000,2012-06-30,"richmond, california",0,2,2,0,entertainment / media,atheism,2.0,gemini,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,single,straight,6,anything,2,0,63.0,-1,2012-06-30,"san francisco, california",1,2,4,0,business and management,judaism,0.0,taurus,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,single,straight,3,anything,2,0,60.0,-1,2012-06-17,"oakland, california",0,2,5,0,other,atheism,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,single,straight,4,anything,2,0,71.0,-1,2012-06-30,"oakland, california",0,1,2,0,other,christianity,1.0,cancer,1.0,0,0,1,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,single,straight,4,anything,2,0,71.0,-1,2012-06-30,"larkspur, california",0,1,2,0,law and government,christianity,1.0,aquarius,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,single,straight,4,vegetarian,2,0,67.0,-1,2012-06-15,"palo alto, california",0,4,4,0,technology,judaism,1.0,cancer,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47,single,straight,6,anything,2,0,62.0,-1,2012-06-26,"burlingame, california",0,1,2,0,business and management,christianity,2.0,aries,1.0,0,0,0,1,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,single,straight,4,anything,2,0,71.0,80000,2012-06-25,"vallejo, california",1,3,2,0,technology,christianity,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,single,straight,3,anything,2,0,70.0,-1,2012-06-28,"san francisco, california",0,1,2,0,other,atheism,2.0,taurus,1.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,single,straight,4,anything,2,1,76.0,100000,2012-06-23,"palo alto, california",0,1,2,0,technology,atheism,0.0,aquarius,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,single,straight,4,anything,2,0,72.0,-1,2012-06-29,"albany, california",3,1,2,0,education,catholicism,0.0,gemini,1.0,0,1,0,0,0,1,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,single,straight,5,anything,2,0,82.0,80000,2012-06-26,"san francisco, california",3,4,4,0,law and government,agnosticism,1.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,single,straight,1,anything,2,1,69.0,1000000,2012-06-30,"san francisco, california",3,1,1,1,other,judaism,1.0,aries,1.0,0,0,0,0,0,0,0,0,1,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,single,gay,6,anything,2,0,67.0,-1,2012-06-26,"san francisco, california",0,4,2,0,business and management,buddhism,1.0,aries,1.0,1,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43,single,straight,4,anything,2,0,71.0,-1,2012-06-26,"san francisco, california",0,4,3,0,business and management,catholicism,1.0,gemini,1.0,0,1,1,0,0,1,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,single,straight,6,anything,2,0,70.0,-1,2012-06-29,"palo alto, california",0,1,2,0,other,other,2.0,cancer,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,single,straight,4,anything,3,0,66.0,-1,2012-06-28,"san francisco, california",0,4,2,0,entertainment / media,agnosticism,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,single,straight,3,vegetarian,1,0,68.0,-1,2012-06-30,"berkeley, california",0,5,5,0,education,catholicism,0.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,single,straight,6,anything,3,0,70.0,-1,2012-06-30,"oakland, california",0,3,4,0,technology,agnosticism,0.0,cancer,1.0,0,1,0,1,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,single,straight,10,halal,0,2,59.0,-1,2012-06-30,"berkeley, california",0,3,1,0,other,hinduism,3.0,gemini,2.0,0,0,1,0,1,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,single,straight,6,anything,0,0,69.0,-1,2012-06-28,"san lorenzo, california",2,3,2,0,technology,other,0.0,sagittarius,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,single,straight,6,anything,2,1,68.0,-1,2012-06-25,"san francisco, california",0,1,2,0,artistic / musical / writer,agnosticism,1.0,pisces,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,single,straight,2,anything,0,0,60.0,-1,2012-06-30,"san francisco, california",0,2,2,0,other,other,2.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,single,straight,6,anything,1,0,69.0,-1,2011-12-16,"san francisco, california",0,2,1,0,medicine / health,christianity,1.0,cancer,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,single,straight,5,anything,1,0,69.0,80000,2012-06-29,"san francisco, california",0,3,2,0,technology,christianity,1.0,gemini,0.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,single,straight,4,anything,2,0,64.0,-1,2012-06-30,"san leandro, california",0,1,4,0,medicine / health,agnosticism,0.0,sagittarius,0.0,1,0,0,0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,single,gay,7,anything,2,0,74.0,-1,2012-06-24,"san francisco, california",0,1,2,1,other,catholicism,0.0,aquarius,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,single,straight,6,vegetarian,1,0,63.0,20000,2012-04-30,"oakland, california",0,1,2,0,other,christianity,2.0,leo,0.0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,single,straight,6,anything,3,0,71.0,70000,2012-05-16,"san francisco, california",0,1,1,0,technology,catholicism,1.0,cancer,1.0,1,1,0,0,0,0,0,0,0,-1,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,single,straight,3,vegetarian,3,1,72.0,-1,2012-06-29,"oakland, california",2,1,2,0,other,other,1.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,single,straight,2,anything,0,0,72.0,70000,2012-06-27,"san francisco, california",0,2,5,0,entertainment / media,agnosticism,0.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,single,straight,9,anything,2,1,69.0,150000,2012-06-25,"san francisco, california",0,3,1,1,technology,agnosticism,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,married,bisexual,6,other,2,1,70.0,-1,2012-06-25,"hayward, california",2,2,1,0,business and management,agnosticism,2.0,cancer,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,single,straight,4,anything,2,0,60.0,-1,2012-06-30,"daly city, california",0,1,2,0,education,agnosticism,1.0,cancer,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,single,straight,11,other,2,0,68.0,-1,2012-06-30,"san leandro, california",0,1,1,0,non-technical,christianity,1.0,aquarius,0.0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,single,straight,3,anything,2,0,62.0,-1,2012-06-30,"mountain view, california",0,1,2,0,education,catholicism,1.0,aquarius,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,single,straight,6,anything,2,0,48.0,-1,2012-06-30,"el cerrito, california",0,1,3,0,law and government,agnosticism,2.0,pisces,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,single,straight,6,anything,1,0,60.0,-1,2012-06-30,"berkeley, california",0,2,2,0,other,buddhism,1.0,virgo,0.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,available,bisexual,4,anything,2,0,66.0,-1,2012-04-14,"san francisco, california",0,3,2,0,education,atheism,1.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,single,straight,4,anything,2,0,66.0,-1,2012-06-30,"sausalito, california",0,4,2,0,business and management,christianity,1.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,single,straight,5,anything,2,0,72.0,-1,2012-06-30,"millbrae, california",0,2,2,0,non-technical,catholicism,1.0,taurus,0.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,single,straight,6,anything,2,0,71.0,150000,2012-03-30,"san francisco, california",0,1,4,0,non-technical,christianity,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,single,straight,5,anything,2,1,71.0,-1,2012-06-30,"san francisco, california",3,3,2,0,business and management,agnosticism,0.0,virgo,0.0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,single,straight,6,vegetarian,2,0,68.0,-1,2012-02-21,"palo alto, california",0,2,2,0,other,christianity,3.0,capricorn,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,available,gay,4,anything,1,0,68.0,-1,2012-01-16,"san francisco, california",0,2,4,0,business and management,agnosticism,1.0,libra,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,single,straight,6,anything,2,0,68.0,-1,2012-05-27,"san francisco, california",0,1,4,0,other,catholicism,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,single,straight,4,anything,2,0,72.0,-1,2012-06-30,"san francisco, california",0,1,4,0,business and management,agnosticism,1.0,leo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,single,straight,4,anything,2,1,69.0,-1,2012-05-01,"castro valley, california",2,1,1,0,other,agnosticism,1.0,gemini,1.0,1,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,single,straight,8,vegetarian,2,1,63.0,-1,2012-06-30,"san francisco, california",0,2,2,0,non-technical,atheism,2.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,single,straight,7,anything,3,0,74.0,20000,2012-06-29,"pinole, california",0,1,1,0,entertainment / media,atheism,1.0,capricorn,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39,single,straight,6,anything,2,0,68.0,40000,2012-03-06,"vallejo, california",0,1,1,0,other,other,1.0,virgo,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,single,gay,5,anything,2,0,60.0,-1,2012-06-18,"san francisco, california",0,3,2,0,artistic / musical / writer,other,0.0,virgo,0.0,0,0,1,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,single,straight,6,anything,2,0,62.0,50000,2012-06-30,"south san francisco, california",0,3,2,0,business and management,other,0.0,aquarius,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,single,gay,9,anything,0,0,71.0,250000,2012-06-30,"san francisco, california",0,5,2,0,business and management,islam,1.0,cancer,0.0,0,1,0,0,0,0,1,1,1,0,-1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
30,available,straight,5,anything,3,0,76.0,80000,2012-06-27,"redwood city, california",0,2,2,0,technology,agnosticism,1.0,cancer,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24,single,straight,4,anything,2,0,67.0,-1,2012-06-28,"berkeley, california",0,2,2,0,technology,agnosticism,0.0,sagittarius,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,single,straight,5,anything,2,0,71.0,150000,2012-06-28,"san francisco, california",0,5,2,0,technology,judaism,0.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,single,straight,5,anything,2,0,66.0,-1,2012-06-30,"benicia, california",0,1,2,0,non-technical,catholicism,1.0,gemini,1.0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,single,straight,3,anything,0,0,71.0,100000,2012-06-30,"emeryville, california",0,2,2,0,law and government,agnosticism,1.0,leo,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
